atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhaleaerosol,DDD_inhalepowder,DDD_inhalesolution,DDD_instillsolution,DDD_N,DDD_O,DDD_P,DDD_R,unit_inhaleaerosol,unit_inhalepowder,unit_inhalesolution,unit_instillsolution,unit_N,unit_O,unit_P,unit_R
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,Opium alkaloids and derivatives,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DA12,acetyldihydrocodeine,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DA,Opium alkaloids and derivatives,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DA20,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB01,benzonatate,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB02,benproperine,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB03,clobutinol,NA,NA,NA,NA,NA,NA,0.12,0.12,NA,NA,NA,NA,NA,NA,g,g,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB04,isoaminile,NA,NA,NA,NA,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB05,pentoxyverine,NA,NA,NA,NA,NA,NA,0.1,NA,0.1,NA,NA,NA,NA,NA,g,NA,g
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB07,oxolamine,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB09,oxeladin,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB10,clofedanol,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB11,pipazetate,NA,NA,NA,NA,NA,NA,80,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB12,bibenzonium bromide,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB13,butamirate,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB14,fedrilate,NA,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB15,zipeprol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB16,dibunate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB17,droxypropine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB18,prenoxdiazine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB19,dropropizine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB20,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB21,cloperastine,Expressed as cloperastine hydrochloride,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB22,meprotixol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB23,piperidione,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB24,tipepidine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB25,morclofone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB26,nepinalone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB27,levodropropizine,NA,NA,NA,NA,NA,NA,0.12,NA,NA,NA,NA,NA,NA,NA,g,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB28,dimethoxanate,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05D,"COUGH SUPPRESSANTS, EXCL. COMBINATIONS WITH EXPECTORANTS",R05DB,Other cough suppressants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05DB29,gefapixant,NA,NA,NA,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",R05FA,Opium derivatives and expectorants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05FA01,opium derivatives and mucolytics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",R05FA,Opium derivatives and expectorants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05FA02,opium derivatives and expectorants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",R05FB,Other cough suppressants and expectorants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05FB01,cough suppressants and mucolytics,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05F,"COUGH SUPPRESSANTS AND EXPECTORANTS, COMBINATIONS",R05FB,Other cough suppressants and expectorants,"Fixed DDDs are assigned for combinations. These DDDs are based on an average dose regimen of three times daily, and dosages in the upper area of the recommended dose ranges are chosen. The strengths of the various components are not taken into consideration. E.g. 6 UD (= 30 ml) is the fixed DDD for products where the recommended dose is 5-10 ml each time administered.",R05FB02,cough suppressants and expectorants,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R05,COUGH AND COLD PREPARATIONS,R05X,OTHER COLD PREPARATIONS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA01,bromazine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA02,diphenhydramine,NA,NA,NA,NA,NA,NA,0.2,NA,0.2,NA,NA,NA,NA,NA,g,NA,g
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA04,clemastine,NA,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA06,chlorphenoxamine,NA,NA,NA,NA,NA,NA,80,80,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA07,diphenylpyraline,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA08,carbinoxamine,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA09,doxylamine,NA,NA,NA,NA,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA10,trimethobenzamide,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA11,dimenhydrinate,NA,NA,NA,NA,NA,NA,0.3,NA,0.3,NA,NA,NA,NA,NA,g,NA,g
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA52,"diphenhydramine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA54,"clemastine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA56,"chlorphenoxamine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA57,"diphenylpyraline, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA59,"doxylamine, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AA,Aminoalkyl ethers,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability. The DDD of doxylamine is based on the treatment of insomnia.",R06AA61,"dimenhydrinate, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,Substituted alkylamines,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability.",R06AB01,brompheniramine,NA,NA,NA,NA,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,Substituted alkylamines,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability.",R06AB02,dexchlorpheniramine,NA,NA,NA,NA,NA,NA,6,6,NA,NA,NA,NA,NA,NA,mg,mg,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,Substituted alkylamines,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability.",R06AB03,dimetindene,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
R,RESPIRATORY SYSTEM,R06,ANTIHISTAMINES FOR SYSTEMIC USE,R06A,ANTIHISTAMINES FOR SYSTEMIC USE,R06AB,Substituted alkylamines,"For some of the substances, different dosage forms are given different DDDs, due to differences in bioavailability.",R06AB04,chlorphenamine,NA,NA,NA,NA,NA,NA,12,12,NA,NA,NA,NA,NA,NA,mg,mg,NA
