atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_lamella,DDD_O,DDD_ointment,DDD_P,unit_lamella,unit_O,unit_ointment,unit_P
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA07,alum,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA08,acetylcysteine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA09,iodoheparinate,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA10,inosine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA11,nandrolone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA12,dexpanthenol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA13,alteplase,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA14,heparin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA15,ascorbic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA18,ciclosporin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA19,"limbal stem cells, autologous",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA20,artificial tears and other indifferent preparations,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA21,mercaptamine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA22,ocriplasmin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA23,sirolimus,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA24,cenegermin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA25,lifitegrast,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA26,riboflavin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA27,voretigene neparvovec,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA28,varenicline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA29,sepofarsen,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S01,OPHTHALMOLOGICALS,S01X,OTHER OPHTHALMOLOGICALS,S01XA,Other ophthalmologicals,DDDs have been assigned for antiglaucoma preparations only.,S01XA31,pegcetacoplan,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA01,chloramphenicol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA02,nitrofural,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA03,boric acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA04,aluminium acetotartrate,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA05,clioquinol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA06,hydrogen peroxide,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA07,neomycin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA08,tetracycline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA09,chlorhexidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA10,acetic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA11,polymyxin B,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA12,rifamycin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA13,miconazole,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA14,gentamicin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA15,ciprofloxacin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA16,ofloxacin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA17,fosfomycin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA18,cefmenoxime,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02A,ANTIINFECTIVES,S02AA,Antiinfectives,No DDDs are assigned in this group.,S02AA30,"antiinfectives, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02B,CORTICOSTEROIDS,S02BA,Corticosteroids,No DDDs are assigned in this group.,S02BA01,hydrocortisone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02B,CORTICOSTEROIDS,S02BA,Corticosteroids,No DDDs are assigned in this group.,S02BA03,prednisolone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02B,CORTICOSTEROIDS,S02BA,Corticosteroids,No DDDs are assigned in this group.,S02BA06,dexamethasone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02B,CORTICOSTEROIDS,S02BA,Corticosteroids,No DDDs are assigned in this group.,S02BA07,betamethasone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02B,CORTICOSTEROIDS,S02BA,Corticosteroids,No DDDs are assigned in this group.,S02BA08,fluocinolone acetonide,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA01,prednisolone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA02,flumetasone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA03,hydrocortisone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA04,triamcinolone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA05,fluocinolone acetonide and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA06,dexamethasone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S02CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S02CA07,fludrocortisone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,No DDDs are assigned in this group.,S02DA01,lidocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,No DDDs are assigned in this group.,S02DA02,cocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,No DDDs are assigned in this group.,S02DA03,phenazone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,No DDDs are assigned in this group.,S02DA04,cinchocaine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DA,Analgesics and anesthetics,No DDDs are assigned in this group.,S02DA30,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S02,OTOLOGICALS,S02D,OTHER OTOLOGICALS,S02DC,Indifferent preparations,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA01,neomycin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA02,tetracycline,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA03,polymyxin B,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA04,chlorhexidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA05,hexamidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA06,gentamicin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA07,ciprofloxacin,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA08,chloramphenicol,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03A,ANTIINFECTIVES,S03AA,Antiinfectives,No DDDs are assigned in this group.,S03AA30,"antiinfectives, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,No DDDs are assigned in this group.,S03BA01,dexamethasone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,No DDDs are assigned in this group.,S03BA02,prednisolone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03B,CORTICOSTEROIDS,S03BA,Corticosteroids,No DDDs are assigned in this group.,S03BA03,betamethasone,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA01,dexamethasone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA02,prednisolone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA04,hydrocortisone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA05,fludrocortisone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA06,betamethasone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03C,CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION,S03CA,Corticosteroids and antiinfectives in combination,No DDDs are assigned in this group.,S03CA07,methylprednisolone and antiinfectives,NA,NA,NA,NA,NA,NA,NA,NA,NA
S,SENSORY ORGANS,S03,OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,S03D,OTHER OPHTHALMOLOGICAL AND OTOLOGICAL PREPARATIONS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
