atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_implant,DDD_intravesical,DDD_N,DDD_O,DDD_P,unit_implant,unit_intravesical,unit_N,unit_O,unit_P
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BG,Aromatase inhibitors,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BG02,formestane,NA,NA,NA,NA,NA,18,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BG,Aromatase inhibitors,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BG03,anastrozole,NA,NA,NA,NA,1,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BG,Aromatase inhibitors,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BG04,letrozole,NA,NA,NA,NA,2.5,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BG,Aromatase inhibitors,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BG05,vorozole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BG,Aromatase inhibitors,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BG06,exemestane,NA,NA,NA,NA,25,NA,NA,NA,NA,mg,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BX,Other hormone antagonists and related agents,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BX01,abarelix,NA,NA,NA,NA,NA,3.6,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BX,Other hormone antagonists and related agents,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BX02,degarelix,NA,NA,NA,NA,NA,2.7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BX,Other hormone antagonists and related agents,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BX03,abiraterone,NA,NA,NA,NA,1,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BX,Other hormone antagonists and related agents,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BX04,relugolix,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L02,ENDOCRINE THERAPY,L02B,HORMONE ANTAGONISTS AND RELATED AGENTS,L02BX,Other hormone antagonists and related agents,"The DDDs are based on the treatment of cancer (breast-, endometrial, and prostatic).",L02BX53,abiraterone and prednisolone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA02,filgrastim,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA03,molgramostim,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA09,sargramostim,NA,NA,NA,NA,NA,0.45,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA10,lenograstim,NA,NA,NA,NA,NA,0.35,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA12,ancestim,NA,NA,NA,NA,NA,1.4,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA13,pegfilgrastim,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA14,lipegfilgrastim,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA15,balugrastim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA16,empegfilgrastim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA17,pegteograstim,NA,NA,NA,NA,NA,0.3,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA18,efbemalenograstim alfa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AA,Colony stimulating factors,The DDDs for pegfilgrastim (L03AA13) and lipegfilgrastim (L03AA14) are based on the declared amount of filgrastim and on the use of one single dose per cycle of chemotherapy. The DDDs for the other G-CSFs are based on daily dosing for six subsequent days.,L03AA19,eflapegrastim,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB01,interferon alfa natural,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,MU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB02,interferon beta natural,NA,NA,NA,NA,NA,33.33,NA,NA,NA,NA,TU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB03,interferon gamma,NA,NA,NA,NA,NA,40,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB04,interferon alfa-2a,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,MU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB05,interferon alfa-2b,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,MU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB06,interferon alfa-n1,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,MU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB07,interferon beta-1a,NA,NA,NA,NA,NA,4.3,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB08,interferon beta-1b,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,MU
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB09,interferon alfacon-1,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB10,peginterferon alfa-2b,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB11,peginterferon alfa-2a,NA,NA,NA,NA,NA,26,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB12,albinterferon alfa-2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB13,peginterferon beta-1a,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB14,cepeginterferon alfa-2b,NA,NA,NA,NA,NA,17,NA,NA,NA,NA,mcg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB15,ropeginterferon alfa-2b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB16,peginterferon alfacon-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB17,sampeginterferon beta-1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB60,"peginterferon alfa-2b, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AB,Interferons,"The DDD for interferon alfa is based on the treatment of chronic active hepatitis B, whilst the DDD for interferon beta is based on the treatment of multiple sclerosis.The DDDs of interferon beta-1a is based on i.m. administration.",L03AB61,"peginterferon alfa-2a, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AC,Interleukins,The DDD for aldesleukin is based on the use of 5 vials (6.5 mg) per treatment cycle of 33 days.,L03AC01,aldesleukin,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AC,Interleukins,The DDD for aldesleukin is based on the use of 5 vials (6.5 mg) per treatment cycle of 33 days.,L03AC02,oprelvekin,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX01,lentinan,NA,NA,NA,NA,0.3,0.3,NA,NA,NA,mg,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX02,roquinimex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX03,BCG vaccine,NA,NA,1.8,NA,NA,NA,NA,mg,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX04,pegademase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX05,pidotimod,NA,NA,NA,NA,1.6,NA,NA,NA,NA,g,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX07,poly I:C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX08,poly ICLC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX09,thymopentin,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX10,immunocyanin,NA,NA,3,NA,NA,NA,NA,mg,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX11,tasonermin,NA,NA,NA,NA,NA,3.5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX12,melanoma vaccine,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX13,glatiramer acetate,NA,NA,NA,NA,NA,20,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX14,histamine dihydrochloride,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX15,mifamurtide,NA,NA,NA,NA,NA,0.7,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX16,plerixafor,NA,NA,NA,NA,NA,16.8,NA,NA,NA,NA,mg
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX17,sipuleucel-T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX18,cridanimod,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX19,dasiprotimut-T,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX21,elapegademase,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L03,IMMUNOSTIMULANTS,L03A,IMMUNOSTIMULANTS,L03AX,Other immunostimulants,The DDD for tasonermin is based on single dose treatment.The DDD of 0.5 mg (P) for histamine dihydrochloride is based on the total dose devided by days of first treatment cycle (42 days).,L03AX22,leniolisib,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA03,antilymphocyte immunoglobulin (horse),NA,NA,NA,NA,NA,1.05,NA,NA,NA,NA,g
L,ANTINEOPLASTIC AND IMMUNOMODULATING AGENTS,L04,IMMUNOSUPPRESSANTS,L04A,IMMUNOSUPPRESSANTS,L04AA,Selective immunosuppressants,The DDDs are based on prophylaxis of allograft transplant rejection if this is an approved indication. The DDD for abatacept is based on the treatment of rheumatoid arthritis.The DDD for cladribine is based on the average calculated daily dose in the first two years (year 1 and 2) when all patients receive medication.,L04AA04,antithymocyte immunoglobulin (rabbit),NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,g
