atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_N,DDD_O,DDD_P,DDD_R,DDD_sc_implant,DDD_SL,DDD_TD,DDD_urethral,DDD_V,unit_N,unit_O,unit_P,unit_R,unit_sc_implant,unit_SL,unit_TD,unit_urethral,unit_V
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA01,ethinylestradiol,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,depot long duration,NA,NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,depot short duration,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,gel,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,"patch, refer to amount delivered per 24 hours",NA,NA,NA,NA,NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,mcg,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,spray,NA,NA,NA,NA,NA,NA,1.53,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,"vaginal ring,  refers to amount delivered per 24 hours",NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,mcg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA03,estradiol,NA,0.3,2,NA,5,NA,NA,NA,NA,25,mg,mg,NA,mg,NA,NA,NA,NA,mcg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA04,estriol,NA,NA,2,2,NA,NA,NA,NA,NA,0.2,NA,mg,mg,NA,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA06,chlorotrianisene,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA07,estrone,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA09,promestriene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA53,"estradiol, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CA,"Natural and semisynthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used. The DDD for nasal administration of estradiol is based on daily treatment.",G03CA57,conjugated estrogens,NA,NA,0.625,NA,NA,NA,NA,NA,NA,0.625,NA,mg,NA,NA,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CB,"Synthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CB01,dienestrol,NA,NA,2.5,NA,NA,NA,NA,NA,NA,0.2,NA,mg,NA,NA,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CB,"Synthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CB02,diethylstilbestrol,NA,NA,0.2,NA,NA,NA,NA,NA,NA,1,NA,mg,NA,NA,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CB,"Synthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CB03,methallenestril,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CB,"Synthetic estrogens, plain","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CB04,moxestrol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC02,dienestrol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC03,methallenestril,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC04,estrone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC05,diethylstilbestrol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC06,estriol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CC,"Estrogens, combinations with other drugs","The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CC07,conjugated estrogens and bazedoxifene,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03C,ESTROGENS,G03CX,Other estrogens,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on systemic use in postmenopausal estrogen substitution therapy and in the treatment of premenstrual ailments.  However, for some preparations for vaginal administration the DDDs are based on local treatment.The DDDs for transdermal preparations are based on the amount of active ingredient delivered per 24 hours and the number of days each patch is used.",G03CX01,tibolone,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DA,Pregnen (4) derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DA01,gestonorone,NA,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DA,Pregnen (4) derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DA02,medroxyprogesterone,NA,NA,5,7,NA,NA,NA,NA,NA,NA,NA,mg,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DA,Pregnen (4) derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DA03,hydroxyprogesterone,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DA,Pregnen (4) derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DA04,progesterone,NA,NA,0.3,5,0.2,NA,NA,NA,NA,90,NA,g,mg,g,NA,NA,NA,NA,mg
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB01,dydrogesterone,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB02,megestrol,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB03,medrogestone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB04,nomegestrol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB05,demegestone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB06,chlormadinone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB07,promegestone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DB,Pregnadien derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DB08,dienogest,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC01,allylestrenol,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC02,norethisterone,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC03,lynestrenol,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
G,GENITO URINARY SYSTEM AND SEX HORMONES,G03,SEX HORMONES AND MODULATORS OF THE GENITAL SYSTEM,G03D,PROGESTOGENS,G03DC,Estren derivatives,"The DDDs of many of the hormone preparations may vary considerably with the route of administration due to substantial differences in bioavailability.  The DDDs of depot preparations are calculated as the dose divided by the dosing interval. The DDDs are based on gynecological indications, for instance corpus luteum insufficiency and endometriosis.",G03DC04,ethisterone,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,mg,NA,NA,NA,NA,NA,NA,NA
