atc_level_01_code,atc_level_01_name,atc_level_02_code,atc_level_02_name,atc_level_03_code,atc_level_03_name,atc_level_04_code,atc_level_04_name,atc_level_04_note,atc_level_05_code,atc_level_05_name,atc_level_05_note,DDD_inhalesolution,DDD_N,DDD_O,DDD_P,unit_inhalesolution,unit_N,unit_O,unit_P
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AA,Blood substitutes and plasma protein fractions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AA07,hydroxyethylstarch,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AA,Blood substitutes and plasma protein fractions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AA08,hemoglobin crosfumaril,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AA,Blood substitutes and plasma protein fractions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AA09,hemoglobin raffimer,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AA,Blood substitutes and plasma protein fractions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AA10,hemoglobin glutamer (bovine),NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AX,Other blood products,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AX01,erythrocytes,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AX,Other blood products,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AX02,thrombocytes,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AX,Other blood products,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AX03,blood plasma,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05A,BLOOD AND RELATED PRODUCTS,B05AX,Other blood products,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05AX04,stem cells from umbilical cord blood,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BA,Solutions for parenteral nutrition,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BA01,amino acids,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BA,Solutions for parenteral nutrition,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BA02,fat emulsions,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BA,Solutions for parenteral nutrition,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BA03,carbohydrates,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BA,Solutions for parenteral nutrition,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BA04,protein hydrolysates,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BA,Solutions for parenteral nutrition,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BA10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BB,Solutions affecting the electrolyte balance,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BB01,electrolytes,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BB,Solutions affecting the electrolyte balance,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BB02,electrolytes with carbohydrates,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BB,Solutions affecting the electrolyte balance,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BB03,trometamol,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BB,Solutions affecting the electrolyte balance,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BB04,electrolytes in combination with other drugs,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BC,Solutions producing osmotic diuresis,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BC01,mannitol,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05B,I.V. SOLUTIONS,B05BC,Solutions producing osmotic diuresis,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05BC02,carbamide,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA01,cetylpyridinium,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA02,chlorhexidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA03,nitrofural,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA04,sulfamethizole,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA05,taurolidine,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA06,mandelic acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA07,noxytiolin,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA08,ethacridine lactate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA09,neomycin,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CA,Antiinfectives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CA10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CB,Salt solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CB01,sodium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CB,Salt solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CB02,sodium citrate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CB,Salt solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CB03,magnesium citrate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CB,Salt solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CB04,sodium bicarbonate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CB,Salt solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CB10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CX,Other irrigating solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CX01,glucose,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CX,Other irrigating solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CX02,sorbitol,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CX,Other irrigating solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CX03,glycine,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CX,Other irrigating solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CX04,mannitol,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05C,IRRIGATING SOLUTIONS,B05CX,Other irrigating solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05CX10,combinations,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05D,PERITONEAL DIALYTICS,B05DA,Isotonic solutions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05D,PERITONEAL DIALYTICS,B05DB,Hypertonic solutions,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA01,potassium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA02,sodium bicarbonate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA03,sodium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA04,ammonium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA05,magnesium sulfate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA06,"potassium phosphate, incl. combinations with other potassium salts",NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA07,calcium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA08,sodium acetate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA09,sodium phosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA10,magnesium phosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA11,magnesium chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA12,zinc chloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA13,hydrochloric acid,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA14,sodium glycerophosphate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA15,potassium lactate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA16,cardioplegia solutions,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA17,potassium acetate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA18,zinc sulfate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA19,calcium gluconate,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA20,sodium selenite,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA30,combinations of electrolytes,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XA,Electrolyte solutions,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XA31,electrolytes in combination with other drugs,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XB,Amino acids,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XB01,arginine hydrochloride,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XB,Amino acids,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XB02,alanyl glutamine,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XB,Amino acids,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XB03,lysine,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XC,Vitamins,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05X,I.V. SOLUTION ADDITIVES,B05XX,Other i.v. solution additives,"No DDDs are established in this group.  It is considered difficult to establish DDDs, because of the great variations in dosages given.",B05XX02,trometamol,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05Z,HEMODIALYTICS AND HEMOFILTRATES,B05ZA,"Hemodialytics, concentrates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B05,BLOOD SUBSTITUTES AND PERFUSION SOLUTIONS,B05Z,HEMODIALYTICS AND HEMOFILTRATES,B05ZB,Hemofiltrates,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA02,fibrinolysin and desoxyribonuclease,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA03,hyaluronidase,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA04,chymotrypsin,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA07,trypsin,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA10,desoxyribonuclease,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AA,Enzymes,NA,B06AA55,"streptokinase, combinations",NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AB,Heme products,NA,B06AB01,hemin,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AC,Drugs used in hereditary angioedema,The DDD for lanadelumab is based on the starting dose.,B06AC01,"c1-inhibitor, plasma derived",NA,NA,NA,NA,1.4,NA,NA,NA,TU
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AC,Drugs used in hereditary angioedema,The DDD for lanadelumab is based on the starting dose.,B06AC02,icatibant,NA,NA,NA,NA,30,NA,NA,NA,mg
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AC,Drugs used in hereditary angioedema,The DDD for lanadelumab is based on the starting dose.,B06AC03,ecallantide,NA,NA,NA,NA,NA,NA,NA,NA,NA
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AC,Drugs used in hereditary angioedema,The DDD for lanadelumab is based on the starting dose.,B06AC04,conestat alfa,NA,NA,NA,NA,3.5,NA,NA,NA,TU
B,BLOOD AND BLOOD FORMING ORGANS,B06,OTHER HEMATOLOGICAL AGENTS,B06A,OTHER HEMATOLOGICAL AGENTS,B06AC,Drugs used in hereditary angioedema,The DDD for lanadelumab is based on the starting dose.,B06AC05,lanadelumab,NA,NA,NA,NA,21.4,NA,NA,NA,mg
